path_wav	segments
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR2/MRLJ0/SI1420.WAV	"[{""start"": 1568, ""end"": 46048}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR2/MRLJ0/SI2050.WAV	"[{""start"": 2080, ""end"": 25056}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR2/MRLJ0/SI790.WAV	"[{""start"": 2080, ""end"": 60896}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR2/MRLJ0/SX160.WAV	"[{""start"": 2592, ""end"": 52122}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR2/MRLJ0/SX250.WAV	"[{""start"": 3104, ""end"": 39322}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR2/MRLJ0/SX340.WAV	"[{""start"": 2080, ""end"": 38810}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR2/MRLJ0/SX430.WAV	"[{""start"": 1568, ""end"": 51168}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR2/MRLJ0/SX70.WAV	"[{""start"": 2080, ""end"": 14816}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR2/MRLR0/SA1.WAV	"[{""start"": 2080, ""end"": 50586}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR2/MRLR0/SA2.WAV	"[{""start"": 8224, ""end"": 48608}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR2/MRLR0/SI1196.WAV	"[{""start"": 2592, ""end"": 70144}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR2/MRLR0/SI1826.WAV	"[{""start"": 1568, ""end"": 42496}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR2/MRLR0/SI566.WAV	"[{""start"": 3104, ""end"": 52327}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR2/MRLR0/SX116.WAV	"[{""start"": 2080, ""end"": 35021}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR2/MRLR0/SX206.WAV	"[{""start"": 1568, ""end"": 52122}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR2/MRLR0/SX26.WAV	"[{""start"": 1568, ""end"": 35296}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR2/MRLR0/SX296.WAV	"[{""start"": 1568, ""end"": 38368}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR2/MRLR0/SX386.WAV	"[{""start"": 1568, ""end"": 34202}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR2/MRMS0/SA1.WAV	"[{""start"": 3104, ""end"": 46388}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR2/MRMS0/SA2.WAV	"[{""start"": 1568, ""end"": 36320}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR2/MRMS0/SI1113.WAV	"[{""start"": 544, ""end"": 61440}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR2/MRMS0/SI2057.WAV	"[{""start"": 2080, ""end"": 21472}, {""start"": 23072, ""end"": 38368}, {""start"": 43040, ""end"": 69530}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR2/MRMS0/SI2100.WAV	"[{""start"": 3104, ""end"": 37376}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR2/MRMS0/SX120.WAV	"[{""start"": 2080, ""end"": 46560}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR2/MRMS0/SX210.WAV	"[{""start"": 3104, ""end"": 31847}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR2/MRMS0/SX30.WAV	"[{""start"": 3104, ""end"": 26932}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR2/MRMS0/SX300.WAV	"[{""start"": 2592, ""end"": 31200}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR2/MRMS0/SX390.WAV	"[{""start"": 2080, ""end"": 42292}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR2/MSAT0/SA1.WAV	"[{""start"": 2592, ""end"": 42087}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR2/MSAT0/SA2.WAV	"[{""start"": 3616, ""end"": 34816}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR2/MSAT0/SI1526.WAV	"[{""start"": 1568, ""end"": 35533}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR2/MSAT0/SI2156.WAV	"[{""start"": 1568, ""end"": 37069}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR2/MSAT0/SI896.WAV	"[{""start"": 2080, ""end"": 33895}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR2/MSAT0/SX176.WAV	"[{""start"": 2080, ""end"": 47821}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR2/MSAT0/SX266.WAV	"[{""start"": 1568, ""end"": 31232}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR2/MSAT0/SX356.WAV	"[{""start"": 3616, ""end"": 36967}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR2/MSAT0/SX446.WAV	"[{""start"": 13344, ""end"": 45024}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR2/MSAT0/SX86.WAV	"[{""start"": 2080, ""end"": 30004}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR2/MTAT1/SA1.WAV	"[{""start"": 3616, ""end"": 60896}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR2/MTAT1/SA2.WAV	"[{""start"": 1568, ""end"": 46183}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR2/MTAT1/SI1409.WAV	"[{""start"": 4640, ""end"": 46490}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR2/MTAT1/SI1627.WAV	"[{""start"": 3616, ""end"": 30176}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR2/MTAT1/SI779.WAV	"[{""start"": 2080, ""end"": 16352}, {""start"": 18976, ""end"": 71271}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR2/MTAT1/SX149.WAV	"[{""start"": 3104, ""end"": 27104}, {""start"": 29216, ""end"": 68301}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR2/MTAT1/SX239.WAV	"[{""start"": 3104, ""end"": 52704}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR2/MTAT1/SX329.WAV	"[{""start"": 9760, ""end"": 70656}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR2/MTAT1/SX419.WAV	"[{""start"": 2080, ""end"": 57824}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR2/MTAT1/SX59.WAV	"[{""start"": 1568, ""end"": 37069}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR2/MTBC0/SA1.WAV	"[{""start"": 5664, ""end"": 58573}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR2/MTBC0/SA2.WAV	"[{""start"": 2080, ""end"": 44647}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR2/MTBC0/SI1173.WAV	"[{""start"": 2592, ""end"": 22733}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR2/MTBC0/SI1803.WAV	"[{""start"": 2080, ""end"": 30176}, {""start"": 31776, ""end"": 48333}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR2/MTBC0/SI543.WAV	"[{""start"": 2592, ""end"": 44000}, {""start"": 47648, ""end"": 75469}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR2/MTBC0/SX183.WAV	"[{""start"": 1568, ""end"": 37344}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR2/MTBC0/SX273.WAV	"[{""start"": 3104, ""end"": 38298}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR2/MTBC0/SX347.WAV	"[{""start"": 2080, ""end"": 61440}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR2/MTBC0/SX363.WAV	"[{""start"": 2080, ""end"": 52704}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR2/MTBC0/SX93.WAV	"[{""start"": 2592, ""end"": 33248}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR2/MTDB0/SA1.WAV	"[{""start"": 2592, ""end"": 48743}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR2/MTDB0/SA2.WAV	"[{""start"": 2080, ""end"": 36864}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR2/MTDB0/SI1401.WAV	"[{""start"": 2592, ""end"": 70349}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR2/MTDB0/SI2031.WAV	"[{""start"": 1568, ""end"": 29082}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR2/MTDB0/SI771.WAV	"[{""start"": 3616, ""end"": 72909}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR2/MTDB0/SX141.WAV	"[{""start"": 5152, ""end"": 51168}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR2/MTDB0/SX231.WAV	"[{""start"": 1568, ""end"": 17888}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR2/MTDB0/SX321.WAV	"[{""start"": 2080, ""end"": 52192}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR2/MTDB0/SX411.WAV	"[{""start"": 2080, ""end"": 46560}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR2/MTDB0/SX51.WAV	"[{""start"": 1568, ""end"": 41677}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR2/MTJG0/SA1.WAV	"[{""start"": 4128, ""end"": 49869}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR2/MTJG0/SA2.WAV	"[{""start"": 3616, ""end"": 44000}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR2/MTJG0/SI1520.WAV	"[{""start"": 5664, ""end"": 30720}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR2/MTJG0/SI2157.WAV	"[{""start"": 2080, ""end"": 16864}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR2/MTJG0/SI890.WAV	"[{""start"": 1568, ""end"": 56288}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR2/MTJG0/SX170.WAV	"[{""start"": 1568, ""end"": 68064}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR2/MTJG0/SX260.WAV	"[{""start"": 1568, ""end"": 46080}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR2/MTJG0/SX350.WAV	"[{""start"": 1568, ""end"": 61543}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR2/MTJG0/SX440.WAV	"[{""start"": 2080, ""end"": 57824}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR2/MTJG0/SX80.WAV	"[{""start"": 2080, ""end"": 31642}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR2/MWSB0/SA1.WAV	"[{""start"": 2080, ""end"": 48608}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR2/MWSB0/SA2.WAV	"[{""start"": 3104, ""end"": 37344}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR2/MWSB0/SI1626.WAV	"[{""start"": 1568, ""end"": 32736}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR2/MWSB0/SI2256.WAV	"[{""start"": 4640, ""end"": 35943}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR2/MWSB0/SI996.WAV	"[{""start"": 2080, ""end"": 61920}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR2/MWSB0/SX186.WAV	"[{""start"": 1056, ""end"": 32871}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR2/MWSB0/SX276.WAV	"[{""start"": 2080, ""end"": 32256}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR2/MWSB0/SX366.WAV	"[{""start"": 1568, ""end"": 53248}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR2/MWSB0/SX6.WAV	"[{""start"": 1568, ""end"": 32973}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR2/MWSB0/SX96.WAV	"[{""start"": 2080, ""end"": 39936}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR2/MZMB0/SA1.WAV	"[{""start"": 3616, ""end"": 24544}, {""start"": 26144, ""end"": 56832}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR2/MZMB0/SA2.WAV	"[{""start"": 2080, ""end"": 38912}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR2/MZMB0/SI1166.WAV	"[{""start"": 2080, ""end"": 23008}, {""start"": 24608, ""end"": 62055}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR2/MZMB0/SI1796.WAV	"[{""start"": 2080, ""end"": 30618}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR2/MZMB0/SI536.WAV	"[{""start"": 4128, ""end"": 56935}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR2/MZMB0/SX176.WAV	"[{""start"": 2080, ""end"": 58880}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR2/MZMB0/SX266.WAV	"[{""start"": 1568, ""end"": 39904}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR2/MZMB0/SX356.WAV	"[{""start"": 2080, ""end"": 43488}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR2/MZMB0/SX446.WAV	"[{""start"": 3616, ""end"": 43930}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR2/MZMB0/SX86.WAV	"[{""start"": 2080, ""end"": 35840}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR3/FALK0/SA1.WAV	"[{""start"": 2592, ""end"": 51610}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR3/FALK0/SA2.WAV	"[{""start"": 4128, ""end"": 45536}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR3/FALK0/SI1086.WAV	"[{""start"": 9248, ""end"": 45671}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR3/FALK0/SI456.WAV	"[{""start"": 2592, ""end"": 42464}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR3/FALK0/SI658.WAV	"[{""start"": 8736, ""end"": 78644}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR3/FALK0/SX186.WAV	"[{""start"": 1568, ""end"": 38503}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR3/FALK0/SX276.WAV	"[{""start"": 2592, ""end"": 42496}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR3/FALK0/SX366.WAV	"[{""start"": 1568, ""end"": 56935}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR3/FALK0/SX6.WAV	"[{""start"": 2080, ""end"": 39117}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR3/FALK0/SX96.WAV	"[{""start"": 1568, ""end"": 50484}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR3/FCKE0/SA1.WAV	"[{""start"": 1568, ""end"": 57312}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR3/FCKE0/SA2.WAV	"[{""start"": 2080, ""end"": 39015}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR3/FCKE0/SI1111.WAV	"[{""start"": 2592, ""end"": 18330}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR3/FCKE0/SI1741.WAV	"[{""start"": 2080, ""end"": 23520}, {""start"": 28704, ""end"": 71476}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR3/FCKE0/SI481.WAV	"[{""start"": 2080, ""end"": 75674}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR3/FCKE0/SX121.WAV	"[{""start"": 2080, ""end"": 40448}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR3/FCKE0/SX211.WAV	"[{""start"": 1568, ""end"": 41780}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR3/FCKE0/SX301.WAV	"[{""start"": 1568, ""end"": 42804}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR3/FCKE0/SX31.WAV	"[{""start"": 1568, ""end"": 25498}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR3/FCKE0/SX391.WAV	"[{""start"": 1568, ""end"": 30516}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR3/FCMG0/SA1.WAV	"[{""start"": 2592, ""end"": 57754}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR3/FCMG0/SA2.WAV	"[{""start"": 9248, ""end"": 53146}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR3/FCMG0/SI1142.WAV	"[{""start"": 8736, ""end"": 79156}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR3/FCMG0/SI1242.WAV	"[{""start"": 2080, ""end"": 44032}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR3/FCMG0/SI1872.WAV	"[{""start"": 2592, ""end"": 42701}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR3/FCMG0/SX162.WAV	"[{""start"": 2592, ""end"": 48608}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR3/FCMG0/SX252.WAV	"[{""start"": 3104, ""end"": 38708}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR3/FCMG0/SX342.WAV	"[{""start"": 2592, ""end"": 48096}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR3/FCMG0/SX432.WAV	"[{""start"": 2592, ""end"": 27104}, {""start"": 29216, ""end"": 68064}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR3/FCMG0/SX72.WAV	"[{""start"": 5664, ""end"": 35738}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR3/FDFB0/SA1.WAV	"[{""start"": 2592, ""end"": 41370}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR3/FDFB0/SA2.WAV	"[{""start"": 2080, ""end"": 37581}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR3/FDFB0/SI1318.WAV	"[{""start"": 2592, ""end"": 63796}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR3/FDFB0/SI1948.WAV	"[{""start"": 1568, ""end"": 25600}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR3/FDFB0/SI2010.WAV	"[{""start"": 2080, ""end"": 30823}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR3/FDFB0/SX148.WAV	"[{""start"": 1568, ""end"": 37479}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR3/FDFB0/SX238.WAV	"[{""start"": 2080, ""end"": 34304}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR3/FDFB0/SX328.WAV	"[{""start"": 2080, ""end"": 44135}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR3/FDFB0/SX418.WAV	"[{""start"": 2080, ""end"": 45978}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR3/FDFB0/SX58.WAV	"[{""start"": 1568, ""end"": 50381}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR3/FDJH0/SA1.WAV	"[{""start"": 3104, ""end"": 60007}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR3/FDJH0/SA2.WAV	"[{""start"": 3616, ""end"": 51098}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR3/FDJH0/SI1565.WAV	"[{""start"": 2592, ""end"": 38912}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR3/FDJH0/SI2195.WAV	"[{""start"": 2080, ""end"": 42464}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR3/FDJH0/SI935.WAV	"[{""start"": 2592, ""end"": 62944}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR3/FDJH0/SX125.WAV	"[{""start"": 2080, ""end"": 38298}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR3/FDJH0/SX215.WAV	"[{""start"": 2080, ""end"": 45466}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR3/FDJH0/SX305.WAV	"[{""start"": 2592, ""end"": 41677}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR3/FDJH0/SX35.WAV	"[{""start"": 2592, ""end"": 40346}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR3/FDJH0/SX395.WAV	"[{""start"": 2080, ""end"": 47104}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR3/FEME0/SA1.WAV	"[{""start"": 2080, ""end"": 57959}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR3/FEME0/SA2.WAV	"[{""start"": 2080, ""end"": 41440}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR3/FEME0/SI1505.WAV	"[{""start"": 1568, ""end"": 42976}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR3/FEME0/SI2135.WAV	"[{""start"": 2080, ""end"": 37888}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR3/FEME0/SI875.WAV	"[{""start"": 7200, ""end"": 45024}, {""start"": 52768, ""end"": 72672}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR3/FEME0/SX155.WAV	"[{""start"": 3616, ""end"": 56116}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR3/FEME0/SX245.WAV	"[{""start"": 2080, ""end"": 44032}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR3/FEME0/SX335.WAV	"[{""start"": 2080, ""end"": 37856}, {""start"": 39456, ""end"": 76698}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR3/FEME0/SX425.WAV	"[{""start"": 9760, ""end"": 38880}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR3/FEME0/SX65.WAV	"[{""start"": 4128, ""end"": 39936}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR3/FGCS0/SA1.WAV	"[{""start"": 2080, ""end"": 51200}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR3/FGCS0/SA2.WAV	"[{""start"": 19488, ""end"": 54240}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR3/FGCS0/SI1486.WAV	"[{""start"": 2080, ""end"": 34272}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR3/FGCS0/SI2116.WAV	"[{""start"": 1568, ""end"": 44000}]"
/home/dimme/Documents/Databases/TIMIT16-8kHz/TIMIT16kHz/TRAIN/DR3/FGCS0/SI856.WAV	"[{""start"": 2080, ""end"": 36320}]"
