path_wav	segments
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/FJLR0/SA1.WAV	"[{""start"": 2040, ""end"": 55880}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/FJLR0/SA2.WAV	"[{""start"": 1960, ""end"": 49240}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/FJLR0/SI1231.WAV	"[{""start"": 2339, ""end"": 67560}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/FJLR0/SI1861.WAV	"[{""start"": 2088, ""end"": 26340}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/FJLR0/SI601.WAV	"[{""start"": 2040, ""end"": 43822}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/FJLR0/SX151.WAV	"[{""start"": 1960, ""end"": 51080}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/FJLR0/SX241.WAV	"[{""start"": 2130, ""end"": 43320}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/FJLR0/SX331.WAV	"[{""start"": 1960, ""end"": 49283}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/FJLR0/SX421.WAV	"[{""start"": 2040, ""end"": 43070}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/FJLR0/SX61.WAV	"[{""start"": 2040, ""end"": 54576}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/FLAC0/SA1.WAV	"[{""start"": 2360, ""end"": 51400}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/FLAC0/SA2.WAV	"[{""start"": 2860, ""end"": 38260}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/FLAC0/SI1339.WAV	"[{""start"": 2440, ""end"": 78280}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/FLAC0/SI2161.WAV	"[{""start"": 2840, ""end"": 22500}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/FLAC0/SI901.WAV	"[{""start"": 2240, ""end"": 24920}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/FLAC0/SX181.WAV	"[{""start"": 2240, ""end"": 47424}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/FLAC0/SX271.WAV	"[{""start"": 2290, ""end"": 36470}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/FLAC0/SX361.WAV	"[{""start"": 2250, ""end"": 39143}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/FLAC0/SX451.WAV	"[{""start"": 2180, ""end"": 54570}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/FLAC0/SX91.WAV	"[{""start"": 2310, ""end"": 38440}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/FLJD0/SA1.WAV	"[{""start"": 2360, ""end"": 48338}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/FLJD0/SA2.WAV	"[{""start"": 3180, ""end"": 40140}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/FLJD0/SI1516.WAV	"[{""start"": 2790, ""end"": 68016}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/FLJD0/SI2146.WAV	"[{""start"": 2310, ""end"": 36595}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/FLJD0/SI886.WAV	"[{""start"": 2120, ""end"": 27739}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/FLJD0/SX166.WAV	"[{""start"": 2130, ""end"": 62090}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/FLJD0/SX256.WAV	"[{""start"": 2501, ""end"": 37973}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/FLJD0/SX346.WAV	"[{""start"": 1960, ""end"": 51100}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/FLJD0/SX436.WAV	"[{""start"": 2320, ""end"": 26520}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/FLJD0/SX76.WAV	"[{""start"": 3170, ""end"": 46323}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/FLTM0/SA1.WAV	"[{""start"": 2297, ""end"": 52840}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/FLTM0/SA2.WAV	"[{""start"": 2190, ""end"": 40396}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/FLTM0/SI1070.WAV	"[{""start"": 2321, ""end"": 31456}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/FLTM0/SI1700.WAV	"[{""start"": 4450, ""end"": 40229}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/FLTM0/SI2330.WAV	"[{""start"": 3800, ""end"": 29326}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/FLTM0/SX170.WAV	"[{""start"": 8350, ""end"": 68205}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/FLTM0/SX260.WAV	"[{""start"": 2160, ""end"": 46929}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/FLTM0/SX350.WAV	"[{""start"": 2103, ""end"": 73252}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/FLTM0/SX440.WAV	"[{""start"": 2135, ""end"": 56660}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/FLTM0/SX80.WAV	"[{""start"": 2200, ""end"": 30960}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/FMJF0/SA1.WAV	"[{""start"": 2120, ""end"": 49960}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/FMJF0/SA2.WAV	"[{""start"": 2120, ""end"": 44114}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/FMJF0/SI1254.WAV	"[{""start"": 3240, ""end"": 35880}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/FMJF0/SI1884.WAV	"[{""start"": 2200, ""end"": 29000}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/FMJF0/SI624.WAV	"[{""start"": 2120, ""end"": 65960}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/FMJF0/SX174.WAV	"[{""start"": 3800, ""end"": 66826}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/FMJF0/SX264.WAV	"[{""start"": 2280, ""end"": 42360}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/FMJF0/SX354.WAV	"[{""start"": 5160, ""end"": 42736}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/FMJF0/SX444.WAV	"[{""start"": 2040, ""end"": 46600}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/FMJF0/SX84.WAV	"[{""start"": 3133, ""end"": 63576}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/FNTB0/SA1.WAV	"[{""start"": 5160, ""end"": 50200}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/FNTB0/SA2.WAV	"[{""start"": 2088, ""end"": 42140}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/FNTB0/SI1203.WAV	"[{""start"": 3705, ""end"": 37649}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/FNTB0/SI573.WAV	"[{""start"": 2172, ""end"": 38040}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/FNTB0/SI679.WAV	"[{""start"": 2280, ""end"": 77560}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/FNTB0/SX123.WAV	"[{""start"": 2339, ""end"": 45575}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/FNTB0/SX213.WAV	"[{""start"": 2276, ""end"": 38840}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/FNTB0/SX303.WAV	"[{""start"": 2040, ""end"": 32746}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/FNTB0/SX33.WAV	"[{""start"": 4040, ""end"": 41042}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/FNTB0/SX393.WAV	"[{""start"": 3843, ""end"": 36840}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/FPAZ0/SA1.WAV	"[{""start"": 2700, ""end"": 49406}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/FPAZ0/SA2.WAV	"[{""start"": 2220, ""end"": 41336}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/FPAZ0/SI1593.WAV	"[{""start"": 2165, ""end"": 26120}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/FPAZ0/SI2223.WAV	"[{""start"": 2040, ""end"": 73320}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/FPAZ0/SI963.WAV	"[{""start"": 2280, ""end"": 63320}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/FPAZ0/SX153.WAV	"[{""start"": 2757, ""end"": 53960}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/FPAZ0/SX243.WAV	"[{""start"": 2210, ""end"": 45080}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/FPAZ0/SX27.WAV	"[{""start"": 2180, ""end"": 28062}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/FPAZ0/SX423.WAV	"[{""start"": 2300, ""end"": 52614}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/FPAZ0/SX63.WAV	"[{""start"": 9760, ""end"": 45560}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/FSJS0/SA1.WAV	"[{""start"": 12120, ""end"": 65960}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/FSJS0/SA2.WAV	"[{""start"": 3560, ""end"": 44100}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/FSJS0/SI1171.WAV	"[{""start"": 3080, ""end"": 32543}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/FSJS0/SI1801.WAV	"[{""start"": 9080, ""end"": 57160}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/FSJS0/SI541.WAV	"[{""start"": 14440, ""end"": 58040}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/FSJS0/SX181.WAV	"[{""start"": 2200, ""end"": 61407}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/FSJS0/SX271.WAV	"[{""start"": 2080, ""end"": 43400}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/FSJS0/SX361.WAV	"[{""start"": 2040, ""end"": 39268}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/FSJS0/SX451.WAV	"[{""start"": 2040, ""end"": 62898}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/FSJS0/SX91.WAV	"[{""start"": 2280, ""end"": 43362}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/FSJW0/SA1.WAV	"[{""start"": 5263, ""end"": 49400}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/FSJW0/SA2.WAV	"[{""start"": 3160, ""end"": 44342}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/FSJW0/SI1333.WAV	"[{""start"": 4120, ""end"": 75800}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/FSJW0/SI1963.WAV	"[{""start"": 2280, ""end"": 45890}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/FSJW0/SI703.WAV	"[{""start"": 2280, ""end"": 39320}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/FSJW0/SX163.WAV	"[{""start"": 2190, ""end"": 41430}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/FSJW0/SX253.WAV	"[{""start"": 2290, ""end"": 33640}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/FSJW0/SX343.WAV	"[{""start"": 2214, ""end"": 46280}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/FSJW0/SX433.WAV	"[{""start"": 3860, ""end"": 50600}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/FSJW0/SX73.WAV	"[{""start"": 3677, ""end"": 40814}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/FSKC0/SA1.WAV	"[{""start"": 2360, ""end"": 46600}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/FSKC0/SA2.WAV	"[{""start"": 2210, ""end"": 41228}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/FSKC0/SI1416.WAV	"[{""start"": 2080, ""end"": 39060}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/FSKC0/SI2046.WAV	"[{""start"": 1963, ""end"": 51974}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/FSKC0/SI786.WAV	"[{""start"": 2330, ""end"": 24771}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/FSKC0/SX156.WAV	"[{""start"": 2120, ""end"": 39780}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/FSKC0/SX246.WAV	"[{""start"": 2200, ""end"": 35560}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/FSKC0/SX336.WAV	"[{""start"": 2080, ""end"": 61260}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/FSKC0/SX426.WAV	"[{""start"": 2200, ""end"": 46627}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/FSKC0/SX66.WAV	"[{""start"": 2160, ""end"": 36822}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/FSLS0/SA1.WAV	"[{""start"": 2340, ""end"": 50858}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/FSLS0/SA2.WAV	"[{""start"": 2380, ""end"": 43618}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/FSLS0/SI1056.WAV	"[{""start"": 2150, ""end"": 46369}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/FSLS0/SI1686.WAV	"[{""start"": 3240, ""end"": 53135}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/FSLS0/SI2316.WAV	"[{""start"": 2300, ""end"": 54027}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/FSLS0/SX156.WAV	"[{""start"": 3560, ""end"": 54180}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/FSLS0/SX202.WAV	"[{""start"": 3425, ""end"": 29201}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/FSLS0/SX246.WAV	"[{""start"": 3800, ""end"": 36840}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/FSLS0/SX426.WAV	"[{""start"": 3000, ""end"": 52849}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/FSLS0/SX66.WAV	"[{""start"": 2880, ""end"": 41723}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/MADC0/SA1.WAV	"[{""start"": 2240, ""end"": 53320}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/MADC0/SA2.WAV	"[{""start"": 2330, ""end"": 46840}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/MADC0/SI1367.WAV	"[{""start"": 2520, ""end"": 68864}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/MADC0/SI1997.WAV	"[{""start"": 3680, ""end"": 34730}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/MADC0/SI737.WAV	"[{""start"": 2600, ""end"": 73880}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/MADC0/SX107.WAV	"[{""start"": 2240, ""end"": 37021}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/MADC0/SX17.WAV	"[{""start"": 2190, ""end"": 29242}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/MADC0/SX197.WAV	"[{""start"": 2260, ""end"": 32450}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/MADC0/SX287.WAV	"[{""start"": 2400, ""end"": 44417}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/MADC0/SX377.WAV	"[{""start"": 2330, ""end"": 44840}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/MAKB0/SA1.WAV	"[{""start"": 2940, ""end"": 46037}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/MAKB0/SA2.WAV	"[{""start"": 2180, ""end"": 37570}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/MAKB0/SI1016.WAV	"[{""start"": 2210, ""end"": 58455}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/MAKB0/SI1646.WAV	"[{""start"": 2320, ""end"": 42200}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/MAKB0/SI2276.WAV	"[{""start"": 2037, ""end"": 67921}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/MAKB0/SX116.WAV	"[{""start"": 2325, ""end"": 34378}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/MAKB0/SX206.WAV	"[{""start"": 2160, ""end"": 43250}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/MAKB0/SX26.WAV	"[{""start"": 2109, ""end"": 32488}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/MAKB0/SX296.WAV	"[{""start"": 2302, ""end"": 38800}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/MAKB0/SX386.WAV	"[{""start"": 2095, ""end"": 36996}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/MAKR0/SA1.WAV	"[{""start"": 2590, ""end"": 37729}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/MAKR0/SA2.WAV	"[{""start"": 2210, ""end"": 30860}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/MAKR0/SI1352.WAV	"[{""start"": 2400, ""end"": 31080}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/MAKR0/SI1982.WAV	"[{""start"": 2320, ""end"": 45847}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/MAKR0/SI722.WAV	"[{""start"": 2040, ""end"": 30195}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/MAKR0/SX182.WAV	"[{""start"": 2920, ""end"": 25480}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/MAKR0/SX272.WAV	"[{""start"": 2560, ""end"": 25220}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/MAKR0/SX362.WAV	"[{""start"": 2390, ""end"": 41851}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/MAKR0/SX452.WAV	"[{""start"": 4152, ""end"": 40130}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/MAKR0/SX92.WAV	"[{""start"": 2138, ""end"": 30570}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/MAPV0/SA1.WAV	"[{""start"": 2390, ""end"": 50840}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/MAPV0/SA2.WAV	"[{""start"": 2310, ""end"": 48280}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/MAPV0/SI1293.WAV	"[{""start"": 2250, ""end"": 75800}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/MAPV0/SI1923.WAV	"[{""start"": 2080, ""end"": 40600}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/MAPV0/SI663.WAV	"[{""start"": 2350, ""end"": 67400}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/MAPV0/SX123.WAV	"[{""start"": 2600, ""end"": 56640}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/MAPV0/SX213.WAV	"[{""start"": 2270, ""end"": 43800}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/MAPV0/SX303.WAV	"[{""start"": 2150, ""end"": 33946}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/MAPV0/SX33.WAV	"[{""start"": 2230, ""end"": 36815}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/MAPV0/SX393.WAV	"[{""start"": 2310, ""end"": 40280}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/MBEF0/SA1.WAV	"[{""start"": 2040, ""end"": 40271}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/MBEF0/SA2.WAV	"[{""start"": 2200, ""end"": 34940}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/MBEF0/SI1281.WAV	"[{""start"": 1665, ""end"": 49974}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/MBEF0/SI1911.WAV	"[{""start"": 2200, ""end"": 35640}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/MBEF0/SI651.WAV	"[{""start"": 3400, ""end"": 57803}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/MBEF0/SX111.WAV	"[{""start"": 2159, ""end"": 31540}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/MBEF0/SX201.WAV	"[{""start"": 2040, ""end"": 35560}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/MBEF0/SX21.WAV	"[{""start"": 2590, ""end"": 22360}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/MBEF0/SX291.WAV	"[{""start"": 1990, ""end"": 32626}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/MBEF0/SX381.WAV	"[{""start"": 2277, ""end"": 27960}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/MCAL0/SA1.WAV	"[{""start"": 2520, ""end"": 50520}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/MCAL0/SA2.WAV	"[{""start"": 2348, ""end"": 43560}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/MCAL0/SI1138.WAV	"[{""start"": 3676, ""end"": 63480}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/MCAL0/SI1768.WAV	"[{""start"": 2280, ""end"": 23720}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/MCAL0/SI508.WAV	"[{""start"": 1480, ""end"": 27300}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/MCAL0/SX148.WAV	"[{""start"": 1754, ""end"": 40739}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/MCAL0/SX238.WAV	"[{""start"": 2360, ""end"": 39101}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/MCAL0/SX328.WAV	"[{""start"": 2040, ""end"": 54282}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/MCAL0/SX418.WAV	"[{""start"": 4428, ""end"": 58520}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/MCAL0/SX58.WAV	"[{""start"": 1960, ""end"": 59880}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/MCDC0/SA1.WAV	"[{""start"": 2290, ""end"": 51480}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/MCDC0/SA2.WAV	"[{""start"": 3120, ""end"": 43500}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/MCDC0/SI1292.WAV	"[{""start"": 2360, ""end"": 41000}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/MCDC0/SI1922.WAV	"[{""start"": 3280, ""end"": 35258}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/MCDC0/SI662.WAV	"[{""start"": 2270, ""end"": 39710}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/MCDC0/SX122.WAV	"[{""start"": 2160, ""end"": 50250}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/MCDC0/SX212.WAV	"[{""start"": 2880, ""end"": 50460}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/MCDC0/SX302.WAV	"[{""start"": 2200, ""end"": 40480}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/MCDC0/SX32.WAV	"[{""start"": 2320, ""end"": 40680}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/MCDC0/SX392.WAV	"[{""start"": 2590, ""end"": 47640}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/MCDD0/SA1.WAV	"[{""start"": 2339, ""end"": 45312}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/MCDD0/SA2.WAV	"[{""start"": 2225, ""end"": 34820}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/MCDD0/SI1513.WAV	"[{""start"": 2280, ""end"": 30000}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/MCDD0/SI2143.WAV	"[{""start"": 2187, ""end"": 38359}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/MCDD0/SI883.WAV	"[{""start"": 2649, ""end"": 42595}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/MCDD0/SX163.WAV	"[{""start"": 2310, ""end"": 39240}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/MCDD0/SX253.WAV	"[{""start"": 2240, ""end"": 31400}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/MCDD0/SX343.WAV	"[{""start"": 2315, ""end"": 46280}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/MCDD0/SX433.WAV	"[{""start"": 2070, ""end"": 44520}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/MCDD0/SX73.WAV	"[{""start"": 4310, ""end"": 39419}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/MCEF0/SA1.WAV	"[{""start"": 2290, ""end"": 50979}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/MCEF0/SA2.WAV	"[{""start"": 2180, ""end"": 39160}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/MCEF0/SI1135.WAV	"[{""start"": 2040, ""end"": 37472}]"
